Date,Open,High,Low,Close,Adj Close,Volume,Date,normalized TSX
2015-05-19,15115.79981,15159.09961,15063.29981,15121,15121,177613000,2015-05-19,0.602299719
2015-05-20,15146.7002,15187,15051.7002,15072.79981,15072.79981,150691600,2015-05-20,0.155947084
2015-05-21,15092.29981,15230.7002,15092.29981,15203.59961,15203.59961,173031700,2015-05-21,0.804187069
2015-05-22,15196.79981,15218,15139.2002,15200.79981,15200.79981,122902000,2015-05-22,0.781722874
2015-05-25,15192.59961,15205.29981,15172.2002,15187.40039,15187.40039,37855100,2015-05-25,0.459225834
2015-05-26,15181,15188.7002,14974.29981,15050.79981,15050.79981,148932600,2015-05-26,0.356809052
2015-05-27,15066.7002,15144.40039,15016.40039,15110.5,15110.5,147678600,2015-05-27,0.735153195
2015-05-28,15110.59961,15161.29981,15005,15107,15107,148946400,2015-05-28,0.652591985
2015-05-29,15097,15118.59961,14956,15014.09961,15014.09961,281160900,2015-05-29,0.357317028
2015-06-01,15040.90039,15078.59961,14982.40039,15074.09961,15074.09961,139629200,2015-06-01,0.953222073
2015-06-02,15075.90039,15155.7002,15049.5,15104.7002,15104.7002,149217100,2015-06-02,0.519774893
2015-06-03,15119.5,15182.2002,15104,15154.7002,15154.7002,154326600,2015-06-03,0.648338473
2015-06-04,15096.2002,15114.5,14957.59961,15019.40039,15019.40039,153522400,2015-06-04,0.393885456
2015-06-05,14995.29981,15060.90039,14946,14957.2002,14957.2002,153567800,2015-06-05,0.097477432
2015-06-08,14939.09961,14939.09961,14714.7002,14743.29981,14743.29981,153647900,2015-06-08,0.127449575
2015-06-09,14742.09961,14840.09961,14687,14817.7002,14817.7002,156708900,2015-06-09,0.853693852
2015-06-10,14860.90039,14953,14843.5,14889,14889,166024900,2015-06-10,0.415525114
2015-06-11,14894.2002,14921.5,14810.7002,14830.90039,14830.90039,152418900,2015-06-11,0.182312559
2015-06-12,14798.29981,14798.29981,14725.29981,14741.2002,14741.2002,140996500,2015-06-12,0.217813562
2015-06-15,14684.2002,14784.5,14651.40039,14756.09961,14756.09961,147917300,2015-06-15,0.786623032
2015-06-16,14743.7002,14754,14683.40039,14753.09961,14753.09961,162528800,2015-06-16,0.987246516
2015-06-17,14773,14825.09961,14659.90039,14733,14733,162174500,2015-06-17,0.442493675
2015-06-18,14731.59961,14781.5,14685.2002,14770.59961,14770.59961,149846900,2015-06-18,0.886807756
2015-06-19,14680.29981,14746.40039,14584.40039,14653.09961,14653.09961,482101400,2015-06-19,0.424069247
2015-06-22,14644.90039,14827.2002,14644.90039,14790.5,14790.5,150406700,2015-06-22,0.798682203
2015-06-23,14814.40039,14923.79981,14814.40039,14904.90039,14904.90039,145320600,2015-06-23,0.827243919
2015-06-24,14903.09961,14995.29981,14871.90039,14947.5,14947.5,170667600,2015-06-24,0.612641556
2015-06-25,14957.2002,14957.2002,14861.7002,14897.5,14897.5,149486400,2015-06-25,0.374867068
2015-06-26,14886.29981,14886.29981,14782.5,14808.09961,14808.09961,142466700,2015-06-26,0.246624827
2015-06-29,14738.5,14738.5,14482.2002,14490.2002,14490.2002,162380600,2015-06-29,0.031213446
2015-06-30,14542.09961,14607.90039,14492.2002,14553.29981,14553.29981,180527600,2015-06-30,0.528085622
2015-07-02,14588.2002,14663.40039,14560.29981,14638,14638,173442300,2015-07-02,0.753634853
2015-07-03,14637.09961,14682.40039,14622.29981,14682.40039,14682.40039,51349100,2015-07-03,1
2015-07-06,14594.59961,14670.29981,14524.59961,14593.59961,14593.59961,194847500,2015-07-06,0.473575204
2015-07-07,14602.40039,14625.09961,14389.09961,14624.5,14624.5,194129800,2015-07-07,0.997459284
2015-07-08,14600,14600,14379.90039,14412.09961,14412.09961,166323900,2015-07-08,0.146293845
2015-07-09,14451.5,14558.7002,14275.5,14278.5,14278.5,188521100,2015-07-09,0.010593213
2015-07-10,14338.09961,14419.5,14338.09961,14411.09961,14411.09961,156177800,2015-07-10,0.896801589
2015-07-13,14499.40039,14566,14453.29981,14533.2002,14533.2002,166202600,2015-07-13,0.708964079
2015-07-14,14527,14613.5,14453.7002,14599.40039,14599.40039,153715000,2015-07-14,0.911767045
2015-07-15,14608.90039,14706.29981,14541.7002,14662.29981,14662.29981,158321200,2015-07-15,0.732684664
2015-07-16,14713.7002,14748,14694,14731.09961,14731.09961,155607800,2015-07-16,0.687029796
2015-07-17,14738.29981,14738.29981,14597.59961,14642.79981,14642.79981,145241900,2015-07-17,0.321251834
2015-07-20,14630.5,14630.5,14405.09961,14425.59961,14425.59961,159506500,2015-07-20,0.090949265
2015-07-21,14452.5,14512,14335.79981,14376.2002,14376.2002,158798400,2015-07-21,0.229286863
2015-07-22,14335,14361,14231.09961,14307.09961,14307.09961,189872000,2015-07-22,0.585063674
2015-07-23,14339.29981,14339.29981,14168.90039,14265.40039,14265.40039,192099200,2015-07-23,0.566316502
2015-07-24,14260.09961,14275.5,14145.29981,14186.2002,14186.2002,213182000,2015-07-24,0.314134629
2015-07-27,14101,14112.09961,13956.09961,14001.40039,14001.40039,190016900,2015-07-27,0.290389628
2015-07-28,14031.2002,14104.29981,13938.90039,14077.40039,14077.40039,189404500,2015-07-28,0.837366933
2015-07-29,14079.40039,14303.79981,14059.29981,14301.79981,14301.79981,207644000,2015-07-29,0.991820041
2015-07-30,14308.7002,14386.79981,14226.59961,14382.79981,14382.79981,208091800,2015-07-30,0.975031242
2015-07-31,14420.59961,14501.59961,14391.59961,14468.7002,14468.7002,191977000,2015-07-31,0.700914418
2015-08-04,14465.79981,14515.79981,14424.90039,14491.09961,14491.09961,177553300,2015-08-04,0.728268919
2015-08-05,14538.40039,14622.40039,14484.7002,14503,14503,174759100,2015-08-05,0.132895998
2015-08-06,14499.40039,14499.40039,14378.59961,14405.90039,14405.90039,221728300,2015-08-06,0.225998388
2015-08-07,14397.90039,14458.09961,14265,14302.7002,14302.7002,175109800,2015-08-07,0.195237034
2015-08-10,14346.7002,14471.09961,14343.09961,14466.40039,14466.40039,175189600,2015-08-10,0.963287359
2015-08-11,14408.5,14414.7002,14264.29981,14414.7002,14414.7002,195188800,2015-08-11,1
2015-08-12,14359.59961,14359.59961,14182.5,14339.5,14339.5,214900200,2015-08-12,0.886506757
2015-08-13,14322.2002,14340.59961,14223.59961,14238.40039,14238.40039,169966800,2015-08-13,0.12650241
2015-08-14,14251.79981,14304.40039,14224.5,14277.90039,14277.90039,170578800,2015-08-14,0.668337042
2015-08-17,14267.2002,14267.2002,14184.59961,14251.5,14251.5,145429400,2015-08-17,0.809926348
2015-08-18,14217.7002,14227.40039,14125.5,14193.90039,14193.90039,155036000,2015-08-18,0.671247581
2015-08-19,14187.59961,14187.59961,14014,14036.59961,14036.59961,216708600,2015-08-19,0.130182373
2015-08-20,14022.09961,14022.09961,13737,13737,13737,220463100,2015-08-20,0
2015-08-21,13664.79981,13697.5,13468.7002,13473.7002,13473.7002,242627500,2015-08-21,0.021853165
2015-08-24,13351,13396.79981,12705.2002,13052.7002,13052.7002,318857900,2015-08-24,0.502458352
2015-08-25,13314.59961,13445.59961,13134.29981,13150.90039,13150.90039,242924600,2015-08-25,0.053326683
2015-08-26,13319,13393.2002,13061.90039,13381.59961,13381.59961,229144000,2015-08-26,0.964984628
2015-08-27,13465.59961,13845.7002,13465.59961,13766.7002,13766.7002,269528200,2015-08-27,0.792160278
2015-08-28,13734.7002,13866.29981,13710.09961,13865.09961,13865.09961,217015300,2015-08-28,0.992316296
2015-08-31,13832.90039,13888.2002,13653.90039,13859.09961,13859.09961,274554700,2015-08-31,0.875797651
2015-09-01,13691.79981,13691.79981,13419.09961,13481.90039,13481.90039,223509200,2015-09-01,0.230292398
2015-09-02,13553.29981,13626.90039,13420,13545.29981,13545.29981,197082800,2015-09-02,0.605604486
2015-09-03,13567,13706.79981,13538.79981,13596.40039,13596.40039,179596000,2015-09-03,0.342860631
2015-09-04,13469.29981,13510,13414.59961,13478.29981,13478.29981,142024500,2015-09-04,0.667714203
2015-09-08,13636.09961,13683.59961,13593.5,13630.7002,13630.7002,165293600,2015-09-08,0.41287854
2015-09-09,13706.59961,13766.7002,13517,13531.90039,13531.90039,208366600,2015-09-09,0.059673125
2015-09-10,13504.09961,13643.5,13504.09961,13569.90039,13569.90039,189545300,2015-09-10,0.472027241
2015-09-11,13522.79981,13523.5,13404.59961,13461.5,13461.5,188368400,2015-09-11,0.478555121
2015-09-14,13460,13460,13353.29981,13353.29981,13353.29981,161268500,2015-09-14,0
2015-09-15,13370.2002,13478.7002,13365.29981,13462.7002,13462.7002,170456100,2015-09-15,0.858907011
2015-09-16,13501.29981,13776.7002,13501.29981,13763.79981,13763.79981,245113200,2015-09-16,0.953157692
2015-09-17,13763,13876,13704.59961,13787.2002,13787.2002,216804000,2015-09-17,0.481915972
2015-09-18,13692.59961,13692.59961,13587.40039,13646.90039,13646.90039,608096000,2015-09-18,0.565593558
2015-09-21,13701.7002,13847.40039,13687.09961,13779.40039,13779.40039,185414200,2015-09-21,0.575797453
2015-09-22,13646.09961,13646.09961,13452.5,13491.09961,13491.09961,173972500,2015-09-22,0.199378548
2015-09-23,13537.09961,13560.09961,13378,13383.7002,13383.7002,155134600,2015-09-23,0.031302621
2015-09-24,13334.29981,13384.5,13237.40039,13338.7002,13338.7002,211139100,2015-09-24,0.688647677
2015-09-25,13451,13468.79981,13350.7002,13378.59961,13378.59961,207201500,2015-09-25,0.236236292
2015-09-28,13295.90039,13297.79981,13004.59961,13004.59961,13004.59961,188785200,2015-09-28,0
2015-09-29,13025,13111.40039,12964.09961,13037,13037,205446200,2015-09-29,0.494908377
2015-09-30,13135.2002,13310.59961,13135.2002,13307,13307,234915200,2015-09-30,0.979477645
2015-10-01,13362.5,13379.90039,13152.09961,13241.90039,13241.90039,226505700,2015-10-01,0.394207523
2015-10-02,13179.5,13341.7002,13086.40039,13339.7002,13339.7002,215950500,2015-10-02,0.992166073
2015-10-05,13416.29981,13590.7002,13416.29981,13552.2002,13552.2002,304422500,2015-10-05,0.779243613
2015-10-06,13582.09961,13690.90039,13582.09961,13647.29981,13647.29981,284121300,2015-10-06,0.5992622
2015-10-07,13735.40039,13873.79981,13735.40039,13868.40039,13868.40039,338065200,2015-10-07,0.960986728
2015-10-08,13861,13994.5,13839.5,13978.7002,13978.7002,264683500,2015-10-08,0.898065774
2015-10-09,14012.79981,14053.2002,13948.09961,13964.40039,13964.40039,252713400,2015-10-09,0.155096966
2015-10-13,13927.2002,13952.7002,13828.79981,13844.7002,13844.7002,212132700,2015-10-13,0.128332042
2015-10-14,13861.40039,13958.5,13850.90039,13875.29981,13875.29981,211035400,2015-10-14,0.226761177
2015-10-15,13822.40039,13873.2002,13761.2002,13829,13829,198093000,2015-10-15,0.605355402
2015-10-16,13888.09961,13925.5,13838.09961,13838.09961,13838.09961,206490700,2015-10-16,0
2015-10-19,13777,13818.2002,13718.59961,13758.40039,13758.40039,180214100,2015-10-19,0.399603894
2015-10-20,13762.90039,13916,13740.7002,13841.90039,13841.90039,169687900,2015-10-20,0.577297824
2015-10-21,13850.90039,13882.59961,13626.09961,13704.2002,13704.2002,187226100,2015-10-21,0.304485715
2015-10-22,13732.5,13888.5,13730.7002,13878.09961,13878.09961,213309700,2015-10-22,0.93409123
2015-10-23,13944.5,14014.79981,13924.29981,13953.7002,13953.7002,208995400,2015-10-23,0.324866188
2015-10-26,13940.5,13947.7002,13784.09961,13790.90039,13790.90039,188864000,2015-10-26,0.041569423
2015-10-27,13758.40039,13789.29981,13662.5,13699.59961,13699.59961,220051000,2015-10-27,0.292584117
2015-10-28,13733.29981,13911.79981,13727.5,13863.2002,13863.2002,245564200,2015-10-28,0.736301349
2015-10-29,13841.90039,13869.90039,13773.79981,13791.90039,13791.90039,248803000,2015-10-29,0.188350423
2015-10-30,13762.79981,13766.59961,13519.5,13529.2002,13529.2002,262586400,2015-10-30,0.039256213
2015-11-02,13531,13632.7002,13515.90039,13623,13623,172222200,2015-11-02,0.916950246
2015-11-03,13643.29981,13740.40039,13609.59961,13710.29981,13710.29981,213866400,2015-11-03,0.769874572
2015-11-04,13745.79981,13790.09961,13637.29981,13661.79981,13661.79981,234638000,2015-11-04,0.16034052
2015-11-05,13652.2002,13664.5,13534.90039,13558.79981,13558.79981,225689200,2015-11-05,0.184409615
2015-11-06,13562.2002,13593.7002,13481.5,13553.29981,13553.29981,202938700,2015-11-06,0.639925849
2015-11-09,13556.59961,13556.59961,13385.79981,13482.59961,13482.59961,185883900,2015-11-09,0.566744234
2015-11-10,13451.2002,13451.2002,13336.90039,13411.59961,13411.59961,193360100,2015-11-10,0.653537586
2015-11-11,13429.2002,13438.79981,13325.59961,13341.90039,13341.90039,185492300,2015-11-11,0.143999592
2015-11-12,13318.09961,13318.09961,13119,13127.2002,13127.2002,234869800,2015-11-12,0.041186394
2015-11-13,13104.7002,13162.40039,13030.5,13075.40039,13075.40039,204065700,2015-11-13,0.340411356
2015-11-16,13080.7002,13317.5,13078.79981,13317.5,13317.5,181704800,2015-11-16,1
2015-11-17,13323.79981,13379.90039,13248,13280.40039,13280.40039,181956500,2015-11-17,0.245642873
2015-11-18,13317.90039,13421.79981,13317.90039,13400,13400,183319400,2015-11-18,0.790183562
2015-11-19,13399.7002,13478.79981,13384.79981,13473.79981,13473.79981,189696600,2015-11-19,0.946808511
2015-11-20,13504.5,13514.79981,13413.7002,13433.5,13433.5,200454700,2015-11-20,0.195844524
2015-11-23,13417.59961,13508.09961,13372,13382.40039,13382.40039,156074700,2015-11-23,0.076417494
2015-11-24,13371.7002,13461.2002,13359.59961,13407.79981,13407.79981,218593400,2015-11-24,0.474408642
2015-11-25,13410.40039,13481.29981,13368.09961,13403.40039,13403.40039,188905300,2015-11-25,0.311843824
2015-11-26,13410.29981,13451.59961,13401.2002,13425.2002,13425.2002,61240300,2015-11-26,0.476196013
2015-11-27,13406.79981,13424.79981,13353.5,13368.2002,13368.2002,100022000,2015-11-27,0.206174407
2015-11-30,13390.59961,13495.5,13390.59961,13469.79981,13469.79981,298491200,2015-11-30,0.755003821
2015-12-01,13488.40039,13653.7002,13482.40039,13636.09961,13636.09961,222514200,2015-12-01,0.897252737
2015-12-02,13622.5,13629.2002,13442.29981,13463.79981,13463.79981,215056100,2015-12-02,0.115034538
2015-12-03,13515.59961,13529,13288.2002,13324.7002,13324.7002,199938600,2015-12-03,0.151578196
2015-12-04,13307.59961,13374.2002,13268.40039,13358.79981,13358.79981,225388700,2015-12-04,0.854438388
2015-12-07,13316.2002,13316.2002,13018.7002,13042.79981,13042.79981,228591200,2015-12-07,0.081007092
2015-12-08,12972.2002,13007.7002,12872.29981,12922.5,12922.5,228968400,2015-12-08,0.370753696
2015-12-09,12927.90039,13133.5,12877.59961,12937.59961,12937.59961,245500000,2015-12-09,0.23446623
2015-12-10,12922.7002,13081.79981,12895,13016.59961,13016.59961,223401900,2015-12-10,0.650962184
2015-12-11,12956.90039,12956.90039,12771.2002,12790,12790,205777600,2015-12-11,0.1012374
2015-12-14,12776.29981,12805.2002,12617.7002,12695.5,12695.5,246218400,2015-12-14,0.414932293
2015-12-15,12783.7002,12932.40039,12783.7002,12919.59961,12919.59961,228818900,2015-12-15,0.9139155
2015-12-16,12967.09961,13182.7002,12967.09961,13166.09961,13166.09961,284652500,2015-12-16,0.923003057
2015-12-17,13141.5,13158.90039,12967.40039,13009.90039,13009.90039,262462800,2015-12-17,0.221932115
2015-12-18,12971.59961,13061.7002,12968,13024.29981,13024.29981,530058000,2015-12-18,0.600850457
2015-12-21,13051.5,13141.09961,12983.7002,13034.40039,13034.40039,192207100,2015-12-21,0.32211172
2015-12-22,13034.79981,13103.09961,12950.5,13082.90039,13082.90039,162292500,2015-12-22,0.86763257
2015-12-23,13141.40039,13284.90039,13141.40039,13284.90039,13284.90039,192255300,2015-12-23,1
2015-12-24,13290.5,13344.2002,13280.29981,13309.79981,13309.79981,72358500,2015-12-24,0.461656024
2015-12-29,13279.5,13315.2002,13193.59961,13245.79981,13245.79981,120776600,2015-12-29,0.429275859
2015-12-30,13225.5,13244.79981,13121.90039,13142.29981,13142.29981,97136600,2015-12-30,0.165984632
2015-12-31,13077.59961,13098.59961,12988,13010,13010,111101400,2015-12-31,0.198915712
2016-01-04,12920.59961,12928.90039,12748.5,12927.2002,12927.2002,186952500,2016-01-04,0.990575431
2016-01-05,12929.2002,12954.90039,12839.79981,12920.09961,12920.09961,181894700,2016-01-05,0.697648959
2016-01-06,12854.59961,12854.59961,12701.7002,12726.79981,12726.79981,225652800,2016-01-06,0.16415766
2016-01-07,12661.2002,12661.2002,12439.09961,12448.2002,12448.2002,293235700,2016-01-07,0.040975065
2016-01-08,12470.90039,12543.40039,12431.90039,12445.5,12445.5,220250200,2016-01-08,0.121969587
2016-01-11,12464.5,12479.40039,12230,12319.29981,12319.29981,208496500,2016-01-11,0.358057999
2016-01-12,12361.40039,12451.7002,12192.90039,12373.90039,12373.90039,258256000,2016-01-12,0.699382292
2016-01-13,12426.5,12499.5,12141.7002,12170.40039,12170.40039,261525900,2016-01-13,0.080213001
2016-01-14,12176.29981,12362.79981,12060.29981,12336,12336,277737000,2016-01-14,0.911405603
2016-01-15,12184.59961,12184.59961,11950.90039,12073.5,12073.5,285852400,2016-01-15,0.524604276
2016-01-18,12025.59961,12047.90039,11913.40039,11942.2002,11942.2002,100097400,2016-01-18,0.214124937
2016-01-19,12002.29981,12099.59961,11894.2002,12002.2002,12002.2002,281063700,2016-01-19,0.525804811
2016-01-20,11897.59961,11932.40039,11531.2002,11843.09961,11843.09961,357071400,2016-01-20,0.777415906
2016-01-21,11834.90039,12070.7002,11772.2002,12035.90039,12035.90039,310391800,2016-01-21,0.883417742
2016-01-22,12191.59961,12389.59961,12191.59961,12389.59961,12389.59961,300418000,2016-01-22,1
2016-01-25,12377.5,12377.5,12130.29981,12143.2002,12143.2002,224918400,2016-01-25,0.052186003
2016-01-26,12192.29981,12374,12175.40039,12331.29981,12331.29981,247219300,2016-01-26,0.78499356
2016-01-27,12309.59961,12524.09961,12249.79981,12377.79981,12377.79981,281404400,2016-01-27,0.466642696
2016-01-28,12432.40039,12612.2002,12420.90039,12591.90039,12591.90039,295773300,2016-01-28,0.893884868
2016-01-29,12636.09961,12822.09961,12601.7002,12822.09961,12822.09961,331433000,2016-01-29,1
2016-02-01,12766.2002,12766.2002,12590.90039,12674.40039,12674.40039,207051200,2016-02-01,0.47632683
2016-02-02,12646.79981,12646.79981,12387.2002,12442.29981,12442.29981,209651500,2016-02-02,0.212248431
2016-02-03,12492.29981,12613.90039,12320.40039,12593,12593,282033700,2016-02-03,0.928789128
2016-02-04,12606.09961,12826.7002,12606.09961,12774.5,12774.5,304632400,2016-02-04,0.763372365
2016-02-05,12764,12777,12669.59961,12764,12764,244547900,2016-02-05,0.87895761
2016-02-08,12691.09961,12691.09961,12486.5,12535.40039,12535.40039,275959400,2016-02-08,0.2390053
2016-02-09,12448.09961,12448.09961,12192.5,12282.7002,12282.7002,309793400,2016-02-09,0.352896451
2016-02-10,12314.29981,12392.29981,12171.90039,12185.7002,12185.7002,286727300,2016-02-10,0.062612707
2016-02-11,12163,12163,11985.7002,12087.40039,12087.40039,355026800,2016-02-11,0.573605797
2016-02-12,12136.29981,12381.90039,12136.29981,12381.2002,12381.2002,252630300,2016-02-12,0.997149046
2016-02-16,12431.29981,12561.29981,12373.2002,12555,12555,282619700,2016-02-16,0.966508144
2016-02-17,12644.40039,12880.7002,12639,12867.2002,12867.2002,328295500,2016-02-17,0.94414568
2016-02-18,12904.5,12947.29981,12839.40039,12931.40039,12931.40039,317561200,2016-02-18,0.852645965
2016-02-19,12858.79981,12858.79981,12734.90039,12813.40039,12813.40039,252609000,2016-02-19,0.633578461
2016-02-22,12888.7002,12984.7002,12844.79981,12845.59961,12845.59961,293520100,2016-02-22,0.005716953
2016-02-23,12867.59961,12962.79981,12727.5,12763.40039,12763.40039,235355100,2016-02-23,0.152572974
2016-02-24,12727.40039,12754.90039,12506.09961,12740.29981,12740.29981,312129400,2016-02-24,0.941316157
2016-02-25,12724,12753.59961,12633.7002,12753.59961,12753.59961,248831300,2016-02-25,1
2016-02-26,12817.5,12915.7002,12781.2002,12797.79981,12797.79981,255406600,2016-02-26,0.123417175
2016-02-29,12820.09961,12912.59961,12784.79981,12860.40039,12860.40039,299128600,2016-02-29,0.591554788
2016-03-01,12896.29981,12998.5,12896.29981,12982.09961,12982.09961,285256700,2016-03-01,0.839526813
2016-03-02,12985.2002,13030.40039,12858,13017.90039,13017.90039,295879500,2016-03-02,0.927494364
2016-03-03,13055.2002,13157.40039,13025.5,13123.7002,13123.7002,343296700,2016-03-03,0.744502683
2016-03-04,13150.5,13281.79981,13150.5,13212.5,13212.5,394167400,2016-03-04,0.472201768
2016-03-07,13235.29981,13447.7002,13235.29981,13383.59961,13383.59961,343216600,2016-03-07,0.698208718
2016-03-08,13374.09961,13391.79981,13256.79981,13311.09961,13311.09961,330238400,2016-03-08,0.40222077
2016-03-09,13346.2002,13435.90039,13342.7002,13392.90039,13392.90039,300409700,2016-03-09,0.53862758
2016-03-10,13423.59961,13513.2002,13298.29981,13379.09961,13379.09961,274931600,2016-03-10,0.375987238
2016-03-11,13434.5,13543.29981,13434.5,13522,13522,239951500,2016-03-11,0.804229383
2016-03-14,13520.09961,13530.29981,13426.09961,13477.5,13477.5,232678300,2016-03-14,0.493284974
2016-03-15,13383.09961,13400.29981,13284.2002,13400.29981,13400.29981,245980600,2016-03-15,1
2016-03-16,13410.5,13507.29981,13402,13478.09961,13478.09961,265553600,2016-03-16,0.722694681
2016-03-17,13505.2002,13685.5,13494.59961,13621.29981,13621.29981,314587600,2016-03-17,0.663697939
2016-03-18,13607.90039,13621.79981,13490.09961,13497.09961,13497.09961,680620500,2016-03-18,0.053151022
2016-03-21,13496,13567.40039,13479.29981,13561.09961,13561.09961,182302300,2016-03-21,0.928481951
2016-03-22,13527.09961,13565.40039,13493.5,13493.5,13493.5,191544100,2016-03-22,0
2016-03-23,13503.09961,13503.09961,13365,13379.5,13379.5,247556200,2016-03-23,0.104996677
2016-03-24,13302.90039,13358.09961,13255.5,13358.09961,13358.09961,192384300,2016-03-24,1
2016-03-28,13369.29981,13395.5,13277.2002,13390.2002,13390.2002,133834300,2016-03-28,0.955200222
2016-03-29,13353.59961,13443.79981,13270.2002,13426.2002,13426.2002,189196700,2016-03-29,0.89861953
2016-03-30,13475.40039,13575,13475.40039,13504,13504,212730200,2016-03-30,0.287145796
2016-03-31,13495.5,13548.2002,13475.29981,13494.40039,13494.40039,219047700,2016-03-31,0.26200938
2016-04-01,13404.59961,13440.79981,13323.59961,13440.40039,13440.40039,205610900,2016-04-01,0.996592036
2016-04-04,13450,13452.90039,13314.59961,13336.2002,13336.2002,162699600,2016-04-04,0.156185567
2016-04-05,13309.29981,13326.5,13262.2002,13304.7002,13304.7002,181700400,2016-04-05,0.660966235
2016-04-06,13308.90039,13348,13237.90039,13347.5,13347.5,209952600,2016-04-06,0.995458658
2016-04-07,13327.29981,13327.29981,13217.2002,13266.40039,13266.40039,209397600,2016-04-07,0.446869848
2016-04-08,13328.40039,13428.79981,13328.40039,13396.7002,13396.7002,223954300,2016-04-08,0.680280903
2016-04-11,13422.09961,13529,13422.09961,13422.79981,13422.79981,215507800,2016-04-11,0.006549985
2016-04-12,13447.5,13632.79981,13444.5,13581.40039,13581.40039,287997300,2016-04-12,0.727034162
2016-04-13,13617.90039,13703.59961,13608.90039,13671.40039,13671.40039,236988900,2016-04-13,0.659984331
2016-04-14,13680,13701.09961,13629.59961,13668.29981,13668.29981,227931800,2016-04-14,0.541261483
2016-04-15,13632.2002,13657.59961,13596.2002,13637.2002,13637.2002,201683900,2016-04-15,0.667758816
2016-04-18,13595.59961,13730.59961,13548.79981,13719.79981,13719.79981,223276100,2016-04-18,0.940595073
2016-04-19,13761.09961,13871.79981,13739.2002,13867.29981,13867.29981,260806600,2016-04-19,0.966063249
2016-04-20,13873,13971.79981,13854,13911.29981,13911.29981,302419700,2016-04-20,0.486416807
2016-04-21,13924.2002,13963.09961,13844.7002,13881.2002,13881.2002,263388500,2016-04-21,0.308278553
2016-04-22,13874.7002,13928.79981,13854.40039,13874,13874,224861200,2016-04-22,0.26343768
2016-04-25,13861.09961,13861.09961,13756,13796,13796,182890300,2016-04-25,0.38059133
2016-04-26,13821.40039,13862.40039,13793,13809.40039,13809.40039,223160700,2016-04-26,0.236315542
2016-04-27,13833.90039,13902.79981,13823.5,13887.7002,13887.7002,267456600,2016-04-27,0.809588309
2016-04-28,13874.09961,13966.5,13780.2002,13886.40039,13886.40039,300923200,2016-04-28,0.570049958
2016-04-29,13891.7002,13972.59961,13889.2002,13951.5,13951.5,330816400,2016-04-29,0.747005309
2016-05-02,13963.90039,13963.90039,13836.40039,13865.59961,13865.59961,240760400,2016-05-02,0.229013475
2016-05-03,13842.09961,13842.09961,13599.90039,13707.7002,13707.7002,254404600,2016-05-03,0.445087333
2016-05-04,13680.7002,13734.09961,13570,13632,13632,242917200,2016-05-04,0.377819304
2016-05-05,13683.79981,13758.90039,13578.79981,13632,13632,241876000,2016-05-05,0.295391571
2016-05-06,13621.79981,13768.40039,13597.59961,13701.5,13701.5,236543900,2016-05-06,0.608313321
2016-05-09,13663.59961,13663.59961,13535.5,13563.79981,13563.79981,200744000,2016-05-09,0.220920307
2016-05-10,13582,13798,13582,13775.2002,13775.2002,217451800,2016-05-10,0.894445347
2016-05-11,13779,13829.7002,13737.29981,13788.2002,13788.2002,256547100,2016-05-11,0.550867697
2016-05-12,13843.09961,13882.5,13670.2002,13787.79981,13787.79981,229066300,2016-05-12,0.553931785
2016-05-13,13774.29981,13833.59961,13725.5,13748.59961,13748.59961,221864700,2016-05-13,0.213688183
2016-05-16,13807.2002,13930.59961,13807.2002,13893.5,13893.5,213145800,2016-05-16,0.699353443
2016-05-17,13886.59961,13981.2002,13873.7002,13917.09961,13917.09961,237676600,2016-05-17,0.403715479
2016-05-18,13900.7002,13949.5,13792.2002,13826,13826,270185000,2016-05-18,0.21487506
2016-05-19,13759.09961,13817.29981,13690.2002,13817.29981,13817.29981,245226900,2016-05-19,1
2016-05-20,13863.90039,13962,13863.90039,13919.59961,13919.59961,192297500,2016-05-20,0.567782263
2016-05-24,13927.7002,14025.79981,13920.29981,13952.90039,13952.90039,212998300,2016-05-24,0.309010294
2016-05-25,13963.7002,14093.29981,13963.7002,14053.7002,14053.7002,225244200,2016-05-25,0.694446534
2016-05-26,14127,14143.5,14049,14049.2002,14049.2002,205325900,2016-05-26,0.002118466
2016-05-27,14050.5,14130.90039,14045.59961,14105.2002,14105.2002,178296600,2016-05-27,0.698710898
2016-05-30,14119.59961,14124,14068.90039,14086.7002,14086.7002,69147900,2016-05-30,0.323047737
2016-05-31,14099.7002,14172.40039,14063.29981,14065.79981,14065.79981,350396100,2016-05-31,0.022914634
2016-06-01,14017,14066,13959.59961,14063.5,14063.5,197727200,2016-06-01,0.976503846
2016-06-02,14055.79981,14147.59961,14017.09961,14137,14137,159506200,2016-06-02,0.918776943
2016-06-03,14154,14240.29981,14128.2002,14226.79981,14226.79981,225080700,2016-06-03,0.879571392
2016-06-06,14261.2002,14297.5,14236.7002,14276.2002,14276.2002,221587400,2016-06-06,0.649673136
2016-06-07,14272.09961,14365.59961,14272.09961,14365.59961,14365.59961,231774800,2016-06-07,1
2016-06-08,14411.59961,14450.90039,14289.7002,14313.09961,14313.09961,273079700,2016-06-08,0.145157479
2016-06-09,14270.5,14270.5,14203.40039,14240,14240,204015500,2016-06-09,0.545451897
2016-06-10,14214.79981,14214.79981,14003.7002,14037.5,14037.5,206939200,2016-06-10,0.160113062
2016-06-13,14035.40039,14078.59961,13958.79981,13993.90039,13993.90039,230786000,2016-06-13,0.292993685
